t, phi
7.800084, 0.025392
7.810084, 0.026061
7.820084, 0.026759
7.830084, 0.027072
7.840085, 0.027452
7.850085, 0.027543
7.860085, 0.027814
7.870085, 0.027621
7.880085, 0.027521
7.890086, 0.027754
7.900086, 0.028052
7.910086, 0.028446
7.920086, 0.028906
7.930087, 0.029323
7.940087, 0.029849
7.950087, 0.030066
7.960087, 0.030173
7.970088, 0.030282
7.980088, 0.030352
7.990088, 0.030307
8.000088, 0.030476
8.010088, 0.030889
8.020088, 0.031238
8.030088, 0.031551
8.040089, 0.032204
8.050089, 0.032733
8.060089, 0.033172
8.070089, 0.033456
8.080090, 0.033535
8.090090, 0.033641
8.100090, 0.033626
8.110090, 0.033716
8.120090, 0.033857
8.130091, 0.034144
8.140091, 0.034471
8.150091, 0.034996
8.160091, 0.035475
8.170092, 0.035957
8.180092, 0.036594
8.190092, 0.037114
8.200092, 0.037140
8.210093, 0.036988
8.220093, 0.036932
8.230093, 0.036878
8.240093, 0.037064
8.250093, 0.037353
8.260094, 0.037714
8.270094, 0.038323
8.280094, 0.038664
8.290094, 0.039133
8.300095, 0.039380
8.310095, 0.039558
8.320095, 0.039911
8.330095, 0.040306
8.340096, 0.040711
8.350096, 0.040940
8.360096, 0.040957
8.370096, 0.041057
8.380096, 0.040995
8.390097, 0.041078
8.400097, 0.041455
8.410097, 0.041772
8.420097, 0.042281
8.430098, 0.042672
8.440098, 0.043091
8.450098, 0.043330
8.460098, 0.043503
8.470098, 0.043523
8.480099, 0.043655
8.490099, 0.043792
8.500099, 0.043951
8.510099, 0.044030
8.520100, 0.043971
8.530100, 0.044181
8.540100, 0.044258
8.550100, 0.044539
8.560101, 0.044697
8.570101, 0.044866
8.580101, 0.045126
8.590101, 0.045452
8.600101, 0.045506
8.610102, 0.045746
8.620102, 0.045633
8.630102, 0.045629
8.640102, 0.045432
8.650103, 0.045340
8.660103, 0.045285
8.670103, 0.045129
8.680103, 0.045012
8.690104, 0.045056
8.700104, 0.044934
8.710104, 0.045046
8.720104, 0.045154
8.730104, 0.045419
8.740105, 0.045698
8.750105, 0.045922
8.760105, 0.045958
8.770105, 0.045890
8.780106, 0.045937
8.790106, 0.045834
8.800106, 0.045817
8.810106, 0.045689
8.820107, 0.045713
8.830107, 0.045639
8.840107, 0.045470
8.850107, 0.045376
8.860107, 0.045119
8.870108, 0.045091
8.880108, 0.044984
8.890108, 0.044989
8.900108, 0.044853
8.910109, 0.044873
8.920109, 0.044992
8.930109, 0.044971
8.940109, 0.044898
8.950109, 0.044940
8.960110, 0.044942
8.970110, 0.044822
8.980110, 0.044756
8.990110, 0.044653
9.000111, 0.044634
9.010111, 0.044499
9.020111, 0.044351
9.030111, 0.044249
9.040112, 0.044062
9.050112, 0.043945
9.060112, 0.043681
9.070112, 0.043517
9.080112, 0.043276
9.090113, 0.043201
9.100113, 0.042984
9.110113, 0.043009
9.120113, 0.042805
9.130114, 0.042746
9.140114, 0.042664
9.150114, 0.042603
9.160114, 0.042420
9.170115, 0.042368
9.180115, 0.042342
9.190115, 0.042312
9.200115, 0.042249
9.210115, 0.042238
9.220116, 0.042073
9.230116, 0.042002
9.240116, 0.041702
9.250116, 0.041448
9.260117, 0.041144
9.270117, 0.040909
9.280117, 0.040671
9.290117, 0.040290
9.300117, 0.040138
9.310118, 0.039869
9.320118, 0.039671
9.330118, 0.039296
9.340118, 0.039262
9.350119, 0.038820
9.360119, 0.038721
9.370119, 0.038247
9.380119, 0.038157
9.390120, 0.037570
9.400120, 0.037507
9.410120, 0.036936
9.420120, 0.036553
9.430120, 0.036318
9.440121, 0.036158
9.450121, 0.035714
9.460121, 0.035516
9.470121, 0.035209
9.480122, 0.035013
9.490122, 0.034651
9.500122, 0.034459
9.510122, 0.034126
9.520123, 0.033857
9.530123, 0.033607
9.540123, 0.033301
9.550123, 0.032995
9.560123, 0.032668
9.570124, 0.032326
9.580124, 0.031964
9.590124, 0.031653
9.600124, 0.031438
9.610125, 0.031124
9.620125, 0.030787
9.630125, 0.030517
9.640125, 0.030125
9.650126, 0.029767
9.660126, 0.029329
9.670126, 0.029048
9.680126, 0.028647
9.690126, 0.028201
9.700127, 0.027784
9.710127, 0.027263
9.720127, 0.026761
9.730127, 0.026325
9.740128, 0.025901
9.750128, 0.025362
9.760128, 0.024816
9.770128, 0.024391
9.780128, 0.023860
9.790129, 0.023487
9.800129, 0.022941
9.810129, 0.022452
9.820129, 0.021877
9.830130, 0.021482
9.840130, 0.021007
9.850130, 0.020418
9.860130, 0.019931
9.870131, 0.019490
9.880131, 0.018938
9.890131, 0.018439
9.900131, 0.017946
9.910131, 0.017345
9.920132, 0.016778
9.930132, 0.016383
9.940132, 0.015924
9.950132, 0.015320
9.960133, 0.014789
9.970133, 0.014270
9.980133, 0.013738
9.990133, 0.013153
10.000134, 0.012493
10.010134, 0.011893
10.020134, 0.011399
10.030134, 0.010832
10.040134, 0.010165
10.050135, 0.009584
10.060135, 0.009076
10.070135, 0.008355
10.080135, 0.007679
10.090136, 0.007110
10.100136, 0.006438
10.110136, 0.005709
10.120136, 0.005039
10.130136, 0.004494
10.140137, 0.003885
10.150137, 0.003203
10.160137, 0.002714
10.170137, 0.002079
10.180138, 0.001345
10.190138, 0.000591
10.200138, 0.000007
10.210138, -0.000687
10.220139, -0.001501
10.230139, -0.002207
10.240139, -0.002667
10.250139, -0.003355
10.260139, -0.004053
10.270140, -0.004624
10.280140, -0.005140
10.290140, -0.005934
10.300140, -0.006646
10.310141, -0.007222
10.320141, -0.007778
10.330141, -0.008443
10.340141, -0.008989
10.350142, -0.009527
10.360142, -0.010039
10.370142, -0.010642
10.380142, -0.011170
10.390142, -0.011713
10.400143, -0.012192
10.410143, -0.012781
10.420143, -0.013318
10.430143, -0.013730
10.440144, -0.014283
10.450144, -0.014722
10.460144, -0.015158
10.470144, -0.015630
10.480145, -0.016108
10.490145, -0.016541
10.500145, -0.016820
10.510145, -0.017273
10.520145, -0.017710
10.530146, -0.017980
10.540146, -0.018369
10.550146, -0.018689
10.560146, -0.019048
10.570147, -0.019380
10.580147, -0.019849
10.590147, -0.020044
10.600147, -0.020344
10.610147, -0.020630
10.620148, -0.020991
10.630148, -0.021328
10.640148, -0.021637
10.650148, -0.021886
10.660149, -0.022131
10.670149, -0.022408
10.680149, -0.022763
10.690149, -0.023050
10.700150, -0.023375
10.710150, -0.023696
10.720150, -0.023952
10.730150, -0.024197
10.740150, -0.024397
10.750151, -0.024625
10.760151, -0.024841
10.770151, -0.025146
10.780151, -0.025380
10.790152, -0.025741
10.800152, -0.026047
10.810152, -0.026275
10.820152, -0.026493
10.830153, -0.026733
10.840153, -0.026925
10.850153, -0.027114
10.860153, -0.027227
10.870153, -0.027457
10.880154, -0.027628
10.890154, -0.027854
10.900154, -0.028025
10.910154, -0.028268
10.920155, -0.028367
10.930155, -0.028546
10.940155, -0.028595
10.950155, -0.028813
10.960155, -0.028931
10.970156, -0.028976
10.980156, -0.029292
10.990156, -0.029320
11.000156, -0.029656
11.010157, -0.030031
11.020157, -0.030063
11.030157, -0.030407
11.040157, -0.030852
11.050158, -0.030950
11.060158, -0.031523
11.070158, -0.031616
11.080158, -0.032094
11.090158, -0.032386
11.100159, -0.032717
11.110159, -0.033239
11.120159, -0.033460
11.130159, -0.033819
11.140160, -0.033905
11.150160, -0.034008
11.160160, -0.034181
11.170160, -0.034234
11.180161, -0.034386
11.190161, -0.034385
11.200161, -0.034661
11.210161, -0.034572
11.220161, -0.034774
11.230162, -0.034984
11.240162, -0.034873
11.250162, -0.034770
11.260162, -0.034680
11.270163, -0.034658
11.280163, -0.034587
11.290163, -0.034501
11.300163, -0.034545
11.310163, -0.034727
11.320164, -0.034647
11.330164, -0.034687
11.340164, -0.034787
11.350164, -0.034825
11.360165, -0.034810
11.370165, -0.034875
11.380165, -0.034905
11.390165, -0.034902
11.400166, -0.034935
11.410166, -0.035052
11.420166, -0.034949
11.430166, -0.034869
11.440166, -0.034855
11.450167, -0.034699
11.460167, -0.034587
11.470167, -0.034419
11.480167, -0.034289
11.490168, -0.034162
11.500168, -0.033980
11.510168, -0.033826
11.520168, -0.033768
11.530169, -0.033604
11.540169, -0.033491
11.550169, -0.033448
11.560169, -0.033443
11.570169, -0.033370
11.580170, -0.033196
11.590170, -0.033093
11.600170, -0.033026
11.610170, -0.032879
11.620171, -0.032720
11.630171, -0.032548
11.640171, -0.032231
11.650171, -0.031900
11.660172, -0.031497
11.670172, -0.031175
11.680172, -0.030788
11.690172, -0.030517
11.700172, -0.030123
11.710173, -0.029671
11.720173, -0.029268
11.730173, -0.028933
11.740173, -0.028739
11.750174, -0.028359
11.760174, -0.028179
11.770174, -0.027979
11.780174, -0.027743
11.790174, -0.027301
11.800175, -0.026868
11.810175, -0.026483
11.820175, -0.025991
11.830175, -0.025371
11.840176, -0.024816
11.850176, -0.024331
11.860176, -0.023835
11.870176, -0.023345
11.880177, -0.022929
11.890177, -0.022522
11.900177, -0.022001
11.910177, -0.021675
11.920177, -0.021352
11.930178, -0.020962
11.940178, -0.020607
11.950178, -0.020211
11.960178, -0.019975
11.970179, -0.019489
11.980179, -0.018995
11.990179, -0.018517
12.000179, -0.017916
12.010180, -0.017129
12.020180, -0.016410
12.030180, -0.015620
12.040180, -0.014971
12.050180, -0.014338
12.060181, -0.013747
12.070181, -0.013094
12.080181, -0.012470
12.090181, -0.011848
12.100182, -0.011330
12.110182, -0.010905
12.120182, -0.010504
12.130182, -0.010054
12.140182, -0.009436
12.150183, -0.008952
12.160183, -0.008211
12.170183, -0.007473
12.180183, -0.006735
12.190184, -0.006040
12.200184, -0.005276
12.210184, -0.004676
12.220184, -0.003989
12.230185, -0.003343
12.240185, -0.002672
12.250185, -0.002228
12.260185, -0.001639
12.270185, -0.001241
12.280186, -0.000693
12.290186, -0.000123
12.300186, 0.000620
12.310186, 0.001229
12.320187, 0.001916
12.330187, 0.002598
12.340187, 0.003318
12.350187, 0.004104
12.360188, 0.005007
12.370188, 0.005683
12.380188, 0.006503
12.390188, 0.007414
12.400188, 0.008140
12.410189, 0.008898
12.420189, 0.009499
12.430189, 0.010095
12.440189, 0.010705
12.450190, 0.011426
12.460190, 0.012009
12.470190, 0.012726
12.480190, 0.013423
12.490191, 0.014108
12.500191, 0.014822
12.510191, 0.015631
12.520191, 0.016511
12.530191, 0.017161
12.540192, 0.018020
12.550192, 0.018878
12.560192, 0.019514
12.570192, 0.020137
12.580193, 0.020794
12.590193, 0.021305
12.600193, 0.021837
12.610193, 0.022408
12.620193, 0.023038
12.630194, 0.023712
12.640194, 0.024201
12.650194, 0.024784
12.660194, 0.025214
12.670195, 0.025865
12.680195, 0.026443
12.690195, 0.027089
12.700195, 0.027858
12.710196, 0.028468
