t, ur
8.740105, 67.637146
8.750105, 66.617126
8.760105, 67.639526
8.770105, 65.594666
8.780106, 65.593628
8.790106, 66.613647
8.800106, 65.078064
8.810106, 62.519775
8.820107, 61.496887
8.830107, 62.514709
8.840107, 62.512817
8.850107, 63.533691
8.860107, 63.022644
8.870108, 61.487305
8.880108, 60.464844
8.890108, 60.466736
8.900108, 60.979126
8.910109, 59.957275
8.920109, 57.915100
8.930109, 57.406433
8.940109, 57.406433
8.950109, 57.407227
8.960110, 54.852661
8.970110, 55.362976
8.980110, 54.851318
8.990110, 54.848694
9.000111, 55.359009
9.010111, 52.291016
9.020111, 52.289673
9.030111, 52.285400
9.040112, 51.774292
9.050112, 47.172546
9.060112, 54.839111
9.070112, 51.769531
9.080112, 51.258728
9.090113, 49.723389
9.100113, 47.169373
9.110113, 46.659668
9.120113, 49.728210
9.130114, 47.171997
9.140114, 47.683960
9.150114, 46.662598
9.160114, 44.107483
9.170115, 41.552979
9.180115, 45.130432
9.190115, 44.108276
9.200115, 41.553528
9.210115, 41.554016
9.220116, 44.619934
9.230116, 41.552185
9.240116, 41.040833
9.250116, 42.061646
9.260117, 42.060547
9.270117, 42.570007
9.280117, 38.992004
9.290117, 38.991211
9.300117, 38.478333
9.310118, 39.499878
9.320118, 35.921082
9.330118, 36.429993
9.340118, 35.918457
9.350119, 33.875793
9.360119, 34.895996
9.370119, 33.363586
9.380119, 33.873108
9.390120, 34.384705
9.400120, 34.895752
9.410120, 33.875000
9.420120, 33.874451
9.430120, 33.874207
9.440121, 33.873657
9.450121, 34.387390
9.460121, 33.875000
9.470121, 30.811218
9.480122, 33.877136
9.490122, 31.320190
9.500122, 31.320984
9.510122, 31.320984
9.520123, 31.320435
9.530123, 28.765076
9.540123, 28.254272
9.550123, 30.296692
9.560123, 29.274597
9.570124, 29.274841
9.580124, 28.763184
9.590124, 28.760803
9.600124, 28.250000
9.610125, 26.715210
9.620125, 26.204712
9.630125, 25.690918
9.640125, 25.180664
9.650126, 26.712036
9.660126, 26.200195
9.670126, 26.198608
9.680126, 26.198853
9.690126, 23.129761
9.700127, 24.151367
9.710127, 23.641113
9.720127, 23.129517
9.730127, 23.638428
9.740128, 22.104431
9.750128, 23.636597
9.760128, 23.635498
9.770128, 23.634705
9.780128, 23.123657
9.790129, 22.612000
9.800129, 23.122314
9.810129, 20.567261
9.820129, 21.589111
9.830130, 23.120178
9.840130, 23.120178
9.850130, 20.052734
9.860130, 20.051392
9.870131, 21.074036
9.880131, 20.562988
9.890131, 20.560852
9.900131, 21.583557
9.910131, 20.561401
9.920132, 20.560059
9.930132, 20.558716
9.940132, 20.559021
9.950132, 18.514221
9.960133, 18.513123
9.970133, 20.557373
9.980133, 20.557678
9.990133, 18.511292
10.000134, 17.488831
10.010134, 19.021790
10.020134, 17.999390
10.030134, 18.509949
10.040134, 17.487549
10.050135, 17.996948
10.060135, 17.486206
10.070135, 17.995361
10.080135, 17.484314
10.090136, 17.995361
10.100136, 17.995361
10.110136, 17.483032
10.120136, 16.970093
10.130136, 17.994568
10.140137, 17.483032
10.150137, 18.503540
10.160137, 17.480896
10.170137, 17.994080
10.180138, 17.993530
10.190138, 18.504089
10.200138, 17.481140
10.210138, 17.994568
10.220139, 17.483032
10.230139, 17.992188
10.240139, 17.992737
10.250139, 18.505432
10.260139, 17.483826
10.270140, 17.481689
10.280140, 21.570251
10.290140, 18.506226
10.300140, 17.993774
10.310141, 17.994568
10.320141, 17.483826
10.330141, 17.996155
10.340141, 18.506775
10.350142, 20.553406
10.360142, 21.062866
10.370142, 21.576355
10.380142, 17.998596
10.390142, 20.555237
10.400143, 20.556091
10.410143, 18.511292
10.420143, 18.510986
10.430143, 20.557678
10.440144, 20.559814
10.450144, 21.070068
10.460144, 20.561401
10.470144, 20.052490
10.480145, 20.053284
10.490145, 20.564819
10.500145, 20.564026
10.510145, 21.079346
10.520145, 21.079895
10.530146, 23.125244
10.540146, 24.659790
10.550146, 20.573120
10.560146, 21.084412
10.570147, 23.130859
10.580147, 23.643250
10.590147, 23.134338
10.600147, 23.135132
10.610147, 22.625061
10.620148, 23.646423
10.630148, 23.649353
10.640148, 22.627197
10.650148, 23.651733
10.660149, 23.651489
10.670149, 23.653625
10.680149, 22.630371
10.690149, 26.209229
10.700150, 26.210327
10.710150, 25.698425
10.720150, 25.698669
10.730150, 25.699463
10.740150, 28.254272
10.750151, 26.211121
10.760151, 26.212158
10.770151, 28.255371
10.780151, 25.188965
10.790152, 31.322815
10.800152, 28.256958
10.810152, 31.322571
10.820152, 31.322815
10.830153, 28.767700
10.840153, 31.323364
10.850153, 31.323059
10.860153, 31.324158
10.870153, 30.812561
10.880154, 30.812317
10.890154, 33.369446
10.900154, 30.813904
10.910154, 33.881897
10.920155, 33.881653
10.930155, 33.884583
10.940155, 34.394287
10.950155, 33.886169
10.960155, 32.864014
10.970156, 34.398560
10.980156, 36.443604
10.990156, 33.889343
11.000156, 36.444946
11.010157, 36.444946
11.020157, 35.934937
11.030157, 36.445435
