t, uk
5.710036, -0.004626
5.720036, -0.003029
5.730036, 0.004158
5.740036, 0.007086
5.750037, 0.012942
5.760037, 0.016136
5.770037, 0.015604
5.780037, 0.012942
5.790038, 0.005755
5.800038, 0.001230
5.810038, -0.003029
5.820038, -0.004094
5.830039, -0.001964
5.840039, -0.000633
5.850039, 0.009215
5.860039, 0.013740
5.870039, 0.017201
5.880040, 0.017467
5.890040, 0.011877
5.900040, 0.011611
5.910040, 0.000698
5.920041, -0.002497
5.930041, -0.003827
5.940041, -0.001432
5.950041, 0.005223
5.960042, 0.009215
5.970042, 0.019863
5.980042, 0.021726
5.990042, 0.017733
6.000042, 0.015071
6.010043, 0.008949
6.020043, 0.005755
6.030043, 0.000431
6.040043, -0.000633
6.050044, 0.005489
6.060044, 0.011877
6.070044, 0.020129
6.080044, 0.021194
6.090044, 0.026251
6.100045, 0.024654
6.110045, 0.013740
6.120045, 0.010014
6.130045, 0.003892
6.140046, 0.003093
6.150046, 0.005755
6.160046, 0.009215
6.170046, 0.022791
6.180047, 0.024920
6.190047, 0.026251
6.200047, 0.025719
6.210047, 0.019863
6.220047, 0.016402
6.230048, 0.004424
6.240048, 0.003626
6.250048, 0.011345
6.260048, 0.014805
6.270049, 0.020129
6.280049, 0.025186
6.290049, 0.033704
6.300049, 0.033970
6.310050, 0.017999
6.320050, 0.017201
6.330050, 0.011611
6.340050, 0.010546
6.350050, 0.011345
6.360051, 0.014273
6.370051, 0.032107
6.380051, 0.031841
6.390051, 0.034236
6.400052, 0.033172
6.410052, 0.024122
6.420052, 0.017999
6.430052, 0.010546
6.440053, 0.012410
6.450053, 0.018532
6.460053, 0.020395
6.470053, 0.036632
6.480053, 0.041157
6.490054, 0.035567
6.500054, 0.033438
6.510054, 0.025186
6.520054, 0.023589
6.530055, 0.011345
6.540055, 0.011079
6.550055, 0.028380
6.560055, 0.032639
6.570055, 0.037697
6.580056, 0.039826
6.590056, 0.040092
6.600056, 0.035833
6.610056, 0.019863
6.620057, 0.018798
6.630057, 0.019064
6.640057, 0.018266
6.650057, 0.030776
6.660058, 0.038229
6.670058, 0.041157
6.680058, 0.042222
6.690058, 0.037164
6.700058, 0.035567
6.710059, 0.019863
6.720059, 0.016402
6.730059, 0.024654
6.740059, 0.028380
6.750060, 0.037164
6.760060, 0.040092
6.770060, 0.048876
6.780060, 0.043553
6.790061, 0.029711
6.800061, 0.028380
6.810061, 0.019863
6.820061, 0.018266
6.830061, 0.029978
6.840062, 0.034503
6.850062, 0.044351
6.860062, 0.044085
6.870062, 0.046215
6.880063, 0.044884
6.890063, 0.027582
6.900063, 0.023589
6.910063, 0.024122
6.920063, 0.023323
6.930064, 0.032905
6.940064, 0.037697
6.950064, 0.048610
6.960064, 0.046481
6.970065, 0.039028
6.980065, 0.037164
6.990065, 0.023589
7.000065, 0.019863
7.010066, 0.027848
7.020066, 0.031841
7.030066, 0.039294
7.040066, 0.041956
7.050066, 0.052337
7.060067, 0.047013
7.070067, 0.033704
7.080067, 0.028913
7.090067, 0.022791
7.100068, 0.020661
7.110068, 0.029179
7.120068, 0.034503
7.130068, 0.045682
7.140069, 0.046481
7.150069, 0.047545
7.160069, 0.047279
7.170069, 0.030510
7.180069, 0.024920
7.190070, 0.025719
7.200070, 0.027050
7.210070, 0.033970
7.220070, 0.036898
7.230071, 0.051804
7.240071, 0.051006
7.250071, 0.042222
7.260071, 0.039826
7.270072, 0.025719
7.280072, 0.022791
7.290072, 0.025452
7.300072, 0.028647
7.310072, 0.037963
7.320073, 0.040359
7.330073, 0.050740
7.340073, 0.051804
7.350073, 0.037963
7.360074, 0.032639
7.370074, 0.027316
7.380074, 0.024920
7.390074, 0.023855
7.400074, 0.025452
7.410075, 0.044085
7.420075, 0.045416
7.430075, 0.045948
7.440075, 0.046747
7.450076, 0.035301
7.460076, 0.031042
7.470076, 0.022524
7.480076, 0.023589
7.490077, 0.025452
7.500077, 0.026783
7.510077, 0.040625
7.520077, 0.046747
7.530077, 0.044085
7.540078, 0.044085
7.550078, 0.037431
7.560078, 0.035035
7.570078, 0.021726
7.580079, 0.020661
7.590079, 0.029978
7.600079, 0.032905
7.610079, 0.037697
7.620080, 0.042222
7.630080, 0.049675
7.640080, 0.046215
7.650080, 0.033970
7.660080, 0.032373
7.670081, 0.025985
7.680081, 0.023589
7.690081, 0.024388
7.700081, 0.026783
7.710082, 0.040625
7.720082, 0.041956
7.730082, 0.046481
7.740082, 0.045416
7.750082, 0.039560
7.760083, 0.034769
7.770083, 0.025452
7.780083, 0.025452
7.790083, 0.024122
7.800084, 0.024920
7.810084, 0.035301
7.820084, 0.039028
7.830084, 0.045150
7.840085, 0.044085
7.850085, 0.042488
7.860085, 0.039560
7.870085, 0.029711
7.880085, 0.025452
7.890086, 0.021992
7.900086, 0.023057
7.910086, 0.028647
7.920086, 0.030244
7.930087, 0.040359
7.940087, 0.041689
7.950087, 0.043020
7.960087, 0.041423
7.970088, 0.035035
7.980088, 0.032373
7.990088, 0.023057
8.000088, 0.020395
8.010088, 0.020927
8.020088, 0.022791
8.030088, 0.031308
8.040089, 0.032639
8.050089, 0.039294
8.060089, 0.040092
8.070089, 0.039294
8.080090, 0.037164
8.090090, 0.028913
8.100090, 0.026251
8.110090, 0.019863
8.120090, 0.019596
8.130091, 0.020129
8.140091, 0.021460
8.150091, 0.027316
8.160091, 0.029711
8.170092, 0.035035
8.180092, 0.036898
8.190092, 0.035301
8.200092, 0.034769
8.210093, 0.027848
8.220093, 0.024388
8.230093, 0.017467
8.240093, 0.014539
8.250093, 0.015870
8.260094, 0.017467
8.270094, 0.022258
8.280094, 0.025719
8.290094, 0.031042
8.300095, 0.031042
8.310095, 0.031841
8.320095, 0.030510
8.330095, 0.024388
8.340096, 0.023057
8.350096, 0.017201
8.360096, 0.016136
8.370096, 0.011079
8.380096, 0.011877
8.390097, 0.014273
8.400097, 0.013208
8.410097, 0.017467
8.420097, 0.017999
8.430098, 0.022258
8.440098, 0.022791
8.450098, 0.023855
8.460098, 0.024654
8.470098, 0.019596
8.480099, 0.018266
8.490099, 0.010546
8.500099, 0.009482
8.510099, 0.006021
8.520100, 0.004690
8.530100, 0.005223
