t, uk
3.059998, 0.000563
3.069998, -0.000768
3.079998, 0.000297
3.089998, 0.001362
3.099998, 0.000031
3.109998, -0.000501
3.119998, -0.000235
3.129997, 0.000829
3.139997, 0.000829
3.149997, 0.000297
3.159997, 0.000031
3.169997, 0.001628
3.179997, 0.001096
3.189997, 0.000031
3.199997, 0.000031
3.209997, 0.000031
3.219997, 0.001096
3.229997, 0.000297
3.239997, 0.000829
3.249997, 0.000829
3.259997, 0.001628
3.269997, 0.000031
3.279997, -0.000235
3.289997, 0.000563
3.299997, 0.000031
3.309997, -0.000235
3.319997, 0.000297
3.329997, 0.000829
3.339997, -0.000235
3.349997, 0.000031
3.359997, 0.000297
3.369997, -0.000235
3.379997, -0.000235
3.389997, 0.000829
3.399997, 0.001096
3.409997, 0.000563
3.419997, 0.000031
3.429997, 0.001362
3.439997, 0.001096
3.449997, 0.000297
3.459997, 0.000031
3.469997, 0.000829
3.479997, 0.000829
3.489997, -0.000235
3.499997, -0.000501
3.509997, 0.000829
3.519997, 0.000829
3.529997, 0.000297
3.539997, 0.000563
3.549997, 0.000563
3.559997, -0.000501
3.569997, 0.000297
3.579997, 0.001628
3.589997, -0.000501
3.599997, -0.000768
3.609997, 0.001096
3.619997, 0.000563
3.629997, 0.000031
3.639997, -0.000235
3.649997, 0.001096
3.659997, 0.000031
3.669997, 0.000563
3.679997, 0.001362
3.689997, -0.000768
3.699997, -0.000768
3.709997, 0.001362
3.719997, 0.000563
3.729997, -0.000235
3.739997, -0.000501
3.749997, 0.000563
3.759997, -0.000501
3.769997, 0.000563
3.779997, 0.000829
3.789997, -0.000768
3.799997, -0.000768
3.809997, 0.000297
3.819997, 0.000563
3.829997, 0.000563
3.839997, 0.000829
3.849997, 0.000031
3.859997, 0.000563
3.869997, 0.000829
3.879997, 0.000297
3.889997, 0.000031
3.899997, 0.000829
3.909997, 0.000031
3.919997, -0.000768
3.929997, 0.000563
3.939997, 0.000297
3.949997, 0.000829
3.959997, 0.000563
3.969997, -0.000501
3.979997, -0.000501
3.989997, 0.001362
3.999997, 0.000297
4.009997, 0.000563
4.019997, 0.000563
4.029997, -0.000501
4.039998, 0.000829
4.049998, 0.000563
4.059998, 0.000031
4.069998, 0.000563
4.079998, 0.000563
4.089999, -0.001034
4.099999, -0.000768
4.109999, 0.000829
4.119999, -0.000235
4.130000, 0.000829
4.140000, 0.000297
4.150000, 0.000297
4.160000, 0.001096
4.170001, 0.000563
4.180001, 0.000031
4.190001, 0.000829
4.200001, 0.000829
4.210001, -0.000501
4.220002, 0.001096
4.230002, -0.000768
4.240002, 0.000031
4.250002, 0.000563
4.260003, 0.000297
4.270003, 0.000829
4.280003, 0.000563
4.290003, -0.000235
4.300004, 0.001362
4.310004, -0.000501
4.320004, -0.000768
4.330004, 0.000297
4.340004, -0.000501
4.350005, 0.000563
4.360005, 0.000297
4.370005, 0.000297
4.380005, 0.000829
4.390006, 0.000031
4.400006, 0.000031
4.410006, 0.000297
4.420006, 0.000297
4.430007, 0.000563
4.440007, 0.000297
4.450007, 0.000563
4.460007, 0.000563
4.470007, -0.000235
4.480008, 0.000031
4.490008, -0.000235
4.500008, -0.000501
4.510008, 0.000031
4.520009, -0.000501
4.530009, 0.001628
4.540009, 0.000829
4.550009, 0.000031
4.560009, 0.000563
4.570010, -0.000501
4.580010, 0.000297
4.590010, -0.000235
4.600010, 0.000031
4.610011, 0.000829
4.620011, -0.000235
4.630011, 0.000829
4.640011, 0.000031
4.650012, -0.000235
4.660012, 0.000829
4.670012, 0.000297
4.680012, 0.000031
4.690012, -0.000235
4.700013, 0.000031
4.710013, 0.000031
4.720013, 0.000031
4.730013, 0.000297
4.740014, 0.000031
4.750014, 0.001096
4.760014, 0.001096
4.770014, 0.000031
4.780015, 0.000031
4.790015, 0.000563
4.800015, 0.001096
4.810015, 0.000297
4.820015, 0.000297
4.830016, 0.000031
4.840016, 0.000031
4.850016, 0.000297
4.860016, -0.000235
4.870017, 0.000297
4.880017, 0.000031
4.890017, 0.000563
4.900017, 0.000031
4.910017, 0.000563
4.920018, 0.000297
