t, phi
8.710104, 0.107047
8.720104, 0.096579
8.730104, 0.085768
8.740105, 0.074974
8.750105, 0.063860
8.760105, 0.052806
8.770105, 0.041525
8.780106, 0.030345
8.790106, 0.019072
8.800106, 0.007777
8.810106, -0.003517
8.820107, -0.014778
8.830107, -0.025980
8.840107, -0.037116
8.850107, -0.048031
8.860107, -0.058869
8.870108, -0.069521
8.880108, -0.080000
8.890108, -0.090169
8.900108, -0.100085
8.910109, -0.109654
8.920109, -0.119106
8.930109, -0.127970
8.940109, -0.136586
8.950109, -0.144601
8.960110, -0.152404
8.970110, -0.159595
8.980110, -0.166536
8.990110, -0.172698
9.000111, -0.178481
9.010111, -0.184001
9.020111, -0.188637
9.030111, -0.192487
9.040112, -0.196217
9.050112, -0.198935
9.060112, -0.201232
9.070112, -0.202959
9.080112, -0.204214
9.090113, -0.204382
9.100113, -0.204260
9.110113, -0.203411
9.120113, -0.202148
9.130114, -0.200092
9.140114, -0.197856
9.150114, -0.194709
9.160114, -0.191418
9.170115, -0.187479
9.180115, -0.183217
9.190115, -0.178174
9.200115, -0.173026
9.210115, -0.167323
9.220116, -0.161460
9.230116, -0.154780
9.240116, -0.147689
9.250116, -0.140817
9.260117, -0.133596
9.270117, -0.125689
9.280117, -0.117606
9.290117, -0.109421
9.300117, -0.100897
9.310118, -0.092274
9.320118, -0.083524
9.330118, -0.074358
9.340118, -0.065184
9.350119, -0.055923
9.360119, -0.046559
9.370119, -0.036964
9.380119, -0.027358
9.390120, -0.017698
9.400120, -0.007983
9.410120, 0.001678
9.420120, 0.011320
9.430120, 0.020879
9.440121, 0.030425
9.450121, 0.039879
9.460121, 0.049266
9.470121, 0.058373
9.480122, 0.067404
9.490122, 0.076263
9.500122, 0.084916
9.510122, 0.093387
9.520123, 0.101715
9.530123, 0.109593
9.540123, 0.117340
9.550123, 0.124730
9.560123, 0.131818
9.570124, 0.138476
9.580124, 0.145001
9.590124, 0.150872
9.600124, 0.156676
9.610125, 0.161930
9.620125, 0.167034
9.630125, 0.171517
9.640125, 0.175854
9.650126, 0.179508
9.660126, 0.182891
9.670126, 0.185585
9.680126, 0.188121
9.690126, 0.189939
9.700127, 0.191594
9.710127, 0.192539
9.720127, 0.193349
9.730127, 0.193402
9.740128, 0.193253
9.750128, 0.192273
9.760128, 0.191203
9.770128, 0.189455
9.780128, 0.187501
9.790129, 0.184907
9.800129, 0.182092
9.810129, 0.178713
9.820129, 0.175176
9.830130, 0.171018
9.840130, 0.166553
9.850130, 0.161582
9.860130, 0.156482
9.870131, 0.150800
9.880131, 0.145047
9.890131, 0.138830
9.900131, 0.132524
9.910131, 0.125715
9.920132, 0.118845
9.930132, 0.111483
9.940132, 0.104044
9.950132, 0.096225
9.960133, 0.088334
9.970133, 0.080187
9.980133, 0.071970
9.990133, 0.063603
10.000134, 0.055213
10.010134, 0.046616
10.020134, 0.037986
10.030134, 0.029175
10.040134, 0.020439
10.050135, 0.011644
10.060135, 0.002870
10.070135, -0.005902
10.080135, -0.014629
10.090136, -0.023299
10.100136, -0.031875
10.110136, -0.040301
10.120136, -0.048636
10.130136, -0.056696
10.140137, -0.064718
10.150137, -0.072447
10.160137, -0.080092
10.170137, -0.087334
10.180138, -0.094449
10.190138, -0.101075
10.200138, -0.107583
10.210138, -0.113599
10.220139, -0.119486
10.230139, -0.124815
10.240139, -0.129954
10.250139, -0.134517
10.260139, -0.138927
10.270140, -0.142632
10.280140, -0.146071
10.290140, -0.148837
10.300140, -0.151409
10.310141, -0.153346
10.320141, -0.155047
10.330141, -0.156071
10.340141, -0.156873
10.350142, -0.156958
10.360142, -0.156863
10.370142, -0.155898
10.380142, -0.154689
10.390142, -0.153033
10.400143, -0.151166
10.410143, -0.148589
10.420143, -0.145935
10.430143, -0.142687
10.440144, -0.139138
10.450144, -0.135163
10.460144, -0.131027
10.470144, -0.126077
10.480145, -0.121473
10.490145, -0.116408
10.500145, -0.110936
10.510145, -0.105599
10.520145, -0.100121
10.530146, -0.093795
10.540146, -0.087472
10.550146, -0.081089
10.560146, -0.074447
10.570147, -0.067667
10.580147, -0.060871
10.590147, -0.053697
10.600147, -0.046472
10.610147, -0.039200
10.620148, -0.031895
10.630148, -0.024444
10.640148, -0.017046
10.650148, -0.009584
10.660149, -0.002072
10.670149, 0.005412
10.680149, 0.012850
10.690149, 0.020236
10.700150, 0.027597
10.710150, 0.034851
10.720150, 0.042026
10.730150, 0.049037
10.740150, 0.055981
10.750151, 0.062731
10.760151, 0.069381
10.770151, 0.075821
10.780151, 0.082167
10.790152, 0.088130
10.800152, 0.093998
10.810152, 0.099561
10.820152, 0.104936
10.830153, 0.109929
10.840153, 0.114820
10.850153, 0.119279
10.860153, 0.123631
10.870153, 0.127521
10.880154, 0.131220
10.890154, 0.134451
10.900154, 0.137496
10.910154, 0.140003
10.920155, 0.142353
10.930155, 0.144292
10.940155, 0.146075
10.950155, 0.147267
10.960155, 0.148333
10.970156, 0.148935
10.980156, 0.149279
10.990156, 0.148993
11.000156, 0.148574
11.010157, 0.147734
11.020157, 0.146677
11.030157, 0.145099
11.040157, 0.143417
11.050158, 0.141242
11.060158, 0.138995
11.070158, 0.136166
11.080158, 0.133206
11.090158, 0.129708
11.100159, 0.126176
11.110159, 0.122200
11.120159, 0.118081
11.130159, 0.113631
11.140160, 0.109037
11.150160, 0.104132
11.160160, 0.099062
11.170160, 0.093657
11.180161, 0.088134
11.190161, 0.082357
11.200161, 0.076547
11.210161, 0.070437
11.220161, 0.064306
11.230162, 0.057990
11.240162, 0.051655
11.250162, 0.045131
11.260162, 0.038615
11.270163, 0.031969
11.280163, 0.025288
11.290163, 0.018613
11.300163, 0.011961
11.310163, 0.005263
11.320164, -0.001462
11.330164, -0.008146
11.340164, -0.014764
11.350164, -0.021299
11.360165, -0.027817
11.370165, -0.034203
11.380165, -0.040483
11.390165, -0.046573
11.400166, -0.052577
11.410166, -0.058347
11.420166, -0.063984
11.430166, -0.069395
11.440166, -0.074680
11.450167, -0.079640
11.460167, -0.084462
11.470167, -0.088885
11.480167, -0.093222
11.490168, -0.097054
11.500168, -0.100798
11.510168, -0.104137
11.520168, -0.107257
11.530169, -0.109924
11.540169, -0.112379
11.550169, -0.114326
11.560169, -0.116101
11.570169, -0.117275
11.580170, -0.118374
11.590170, -0.118922
11.600170, -0.119336
11.610170, -0.119231
11.620171, -0.118917
11.630171, -0.118092
11.640171, -0.117078
11.650171, -0.115614
11.660172, -0.113947
11.670172, -0.111829
11.680172, -0.109624
11.690172, -0.107016
