t, ur
4.200001, 1.202393
4.210001, 0.851196
4.220002, 1.416382
4.230002, 1.600342
4.240002, 2.163086
4.250002, 1.819214
4.260003, 2.372314
4.270003, 1.475342
4.280003, 2.024170
4.290003, 2.671021
4.300004, 2.203003
4.310004, 1.813354
4.320004, 2.877563
4.330004, 2.461182
4.340004, 2.487305
4.350005, 3.080933
4.360005, 3.098755
4.370005, 2.146362
4.380005, 3.184204
4.390006, 2.724731
4.400006, 3.247559
4.410006, 2.260254
4.420006, 3.290161
4.430007, 2.793701
4.440007, 3.305298
4.450007, 2.788818
4.460007, 3.296509
4.470007, 2.766235
4.480008, 2.752686
4.490008, 2.714844
4.500008, 3.207031
4.510008, 2.638184
4.520009, 3.132812
4.530009, 3.059570
4.540009, 2.525391
4.550009, 2.434570
4.560009, 2.397827
4.570010, 1.780151
4.580010, 2.759644
4.590010, 2.127197
4.600010, 2.606323
4.610011, 1.961304
4.620011, 2.437500
4.630011, 2.292969
4.640011, 2.748169
4.650012, 1.571411
4.660012, 1.531738
4.670012, 1.859131
4.680012, 1.306274
4.690012, 1.646973
4.700013, 1.091919
4.710013, 0.914673
4.720013, 0.870239
4.730013, 0.667114
4.740014, 0.110596
4.750014, 0.438232
4.760014, 0.880615
4.770014, -0.325684
4.780015, 0.138794
4.790015, -0.043579
4.800015, 0.421997
4.810015, -0.266846
4.820015, 0.177979
4.830016, -1.017944
4.840016, -0.572510
4.850016, -0.228760
4.860016, -0.270020
4.870017, -0.944824
4.880017, -0.984741
4.890017, -1.138916
4.900017, -0.665894
4.910017, -1.324951
4.920018, -0.867065
4.930018, -1.514160
4.940018, -1.563721
4.950018, -1.687988
4.960019, -1.206421
4.970019, -2.341675
4.980019, -1.856812
4.990019, -1.445190
5.000020, -1.479248
5.010020, -2.073242
5.020020, -1.590332
5.030020, -2.167969
5.040020, -1.671265
5.050021, -1.722290
5.060021, -2.245117
5.070021, -2.280029
5.080021, -2.287720
5.090022, -2.302124
5.100022, -2.305054
5.110022, -1.792358
5.120022, -2.298096
5.130023, -2.272339
5.140023, -1.750854
5.150023, -2.224609
5.160023, -1.695679
5.170023, -2.143433
5.180024, -2.625488
5.190024, -1.507568
5.200024, -1.485718
5.210024, -1.895386
5.220025, -0.824707
5.230025, -2.228882
5.240025, -0.660522
5.250025, -1.010620
5.260026, -0.972534
5.270026, -1.814697
5.280026, -1.237427
5.290026, -1.062256
5.300026, -0.980835
5.310027, -0.787598
5.320027, -0.738281
5.330027, -0.023804
5.340027, 0.031006
5.350028, -0.276733
5.360028, 0.286255
5.370028, -0.007324
5.380028, 0.070679
5.390028, 0.781860
5.400029, 0.860474
5.410029, 0.538330
5.420029, 1.093018
5.430029, 0.769409
5.440030, 1.328125
5.450030, 0.456909
5.460030, 1.013428
5.470030, 1.170776
5.480031, 1.200073
5.490031, 1.859619
5.500031, 1.382690
5.510031, 1.490723
5.520031, 2.028931
5.530032, 1.628296
5.540032, 1.649292
5.550032, 1.241089
5.560032, 1.785645
5.570033, 2.376587
5.580033, 2.398926
5.590033, 1.455078
5.600033, 1.470581
5.610034, 2.555420
5.620034, 2.568726
5.630034, 2.096802
5.640034, 2.618774
5.650034, 2.143066
5.660035, 2.662964
5.670035, 2.170288
5.680035, 2.686401
5.690035, 2.174561
5.700036, 2.684570
5.710036, 2.165771
5.720036, 2.160645
5.730036, 1.625977
5.740036, 2.125488
5.750037, 2.086426
5.760037, 2.074951
5.770037, 2.025757
5.780037, 2.515259
5.790038, 1.939697
5.800038, 1.923218
5.810038, 1.847168
5.820038, 2.340088
5.830039, 1.741455
5.840039, 2.217407
5.850039, 1.096069
5.860039, 2.080566
5.870039, 1.972534
5.880040, 1.944824
5.890040, 1.318726
5.900040, 1.288940
5.910040, 1.164062
5.920041, 1.643555
5.930041, 0.492920
5.940041, 1.464600
5.950041, 0.308105
5.960042, 0.767700
5.970042, 0.116455
5.980042, 1.103760
5.990042, 0.450195
6.000042, 0.925903
6.010043, 0.272705
6.020043, 0.748413
6.030043, 0.075439
6.040043, 0.533081
6.050044, -0.117798
6.060044, -0.663452
6.070044, -0.288940
6.080044, 0.699219
6.090044, -0.967407
6.100045, 0.022705
6.110045, -0.617432
