t, uk
9.160114, 0.000297
9.170115, 0.000297
9.180115, 0.000031
9.190115, 0.000829
9.200115, 0.000829
9.210115, 0.000563
9.220116, -0.000235
9.230116, 0.000829
9.240116, 0.001096
9.250116, 0.000297
9.260117, -0.000501
9.270117, 0.000829
9.280117, 0.000829
9.290117, -0.000768
9.300117, -0.000501
9.310118, 0.001628
9.320118, 0.001096
9.330118, 0.000563
9.340118, -0.000235
9.350119, 0.001362
9.360119, 0.000829
9.370119, 0.000563
9.380119, 0.000297
9.390120, 0.000829
9.400120, 0.001362
9.410120, 0.001628
9.420120, 0.001362
9.430120, 0.001362
9.440121, 0.001362
9.450121, 0.000031
9.460121, 0.000031
9.470121, 0.000297
9.480122, 0.000829
9.490122, 0.000031
9.500122, -0.000235
9.510122, 0.000563
9.520123, 0.000031
9.530123, 0.001096
9.540123, -0.000235
9.550123, 0.000563
9.560123, -0.000768
9.570124, -0.000235
9.580124, 0.000031
9.590124, 0.000829
9.600124, 0.000031
9.610125, 0.000031
9.620125, -0.000501
9.630125, 0.000297
9.640125, 0.000563
9.650126, 0.000829
9.660126, 0.000563
9.670126, 0.000297
9.680126, 0.001362
9.690126, 0.000031
9.700127, 0.000297
9.710127, 0.000829
9.720127, 0.001362
9.730127, 0.000829
9.740128, -0.000235
9.750128, 0.000563
9.760128, -0.000501
9.770128, 0.000829
9.780128, 0.001362
9.790129, 0.000297
9.800129, 0.000031
9.810129, 0.000297
9.820129, -0.000501
9.830130, 0.000563
9.840130, 0.001362
9.850130, 0.000563
9.860130, 0.000297
9.870131, 0.001362
9.880131, 0.001096
9.890131, 0.000297
9.900131, 0.000297
9.910131, 0.001096
9.920132, 0.000829
9.930132, 0.000563
9.940132, 0.000829
9.950132, 0.000297
9.960133, -0.000235
9.970133, 0.000031
9.980133, 0.001096
9.990133, 0.000031
10.000134, 0.000031
10.010134, 0.001362
10.020134, 0.000829
10.030134, 0.000297
10.040134, 0.000297
10.050135, 0.000829
10.060135, 0.000563
10.070135, 0.000031
10.080135, -0.000235
10.090136, 0.001362
10.100136, 0.001628
10.110136, 0.000563
10.120136, 0.000829
10.130136, 0.000297
10.140137, 0.000031
10.150137, -0.000501
10.160137, -0.000501
10.170137, -0.000501
10.180138, 0.000563
10.190138, -0.000235
10.200138, 0.000031
10.210138, 0.000031
10.220139, 0.000563
10.230139, 0.001096
10.240139, 0.000297
10.250139, 0.000031
10.260139, 0.000297
10.270140, 0.000829
10.280140, 0.000031
10.290140, -0.000235
10.300140, 0.000829
10.310141, 0.000031
10.320141, 0.000297
10.330141, -0.000501
10.340141, 0.000297
10.350142, -0.000235
10.360142, -0.000501
10.370142, 0.000563
10.380142, 0.001628
10.390142, 0.000563
10.400143, 0.000031
10.410143, -0.001300
10.420143, -0.000501
10.430143, 0.001362
10.440144, 0.000563
10.450144, -0.000235
10.460144, 0.000829
10.470144, 0.000829
10.480145, 0.000297
10.490145, 0.000297
10.500145, 0.001362
10.510145, -0.000235
10.520145, -0.000768
10.530146, 0.000031
10.540146, 0.000563
10.550146, 0.000297
10.560146, 0.001096
10.570147, 0.000297
10.580147, 0.000297
10.590147, 0.001628
10.600147, 0.000829
10.610147, 0.001096
10.620148, 0.001096
10.630148, 0.000563
10.640148, 0.000829
10.650148, -0.000501
10.660149, -0.000768
10.670149, 0.000563
10.680149, 0.001362
10.690149, 0.000031
10.700150, 0.000297
10.710150, 0.000297
10.720150, 0.000031
10.730150, -0.000768
10.740150, 0.000031
10.750151, 0.000297
