t, ur
9.830130, -1035.440796
9.840130, -1034.929810
9.850130, -1035.441284
9.860130, -1035.441040
9.870131, -1035.441040
9.880131, -1034.929810
9.890131, -1035.952637
9.900131, -1035.440796
9.910131, -1035.441528
9.920132, -1034.930054
9.930132, -1035.441040
9.940132, -1035.440796
9.950132, -1035.952148
9.960133, -1035.951904
9.970133, -1035.952148
9.980133, -1035.440552
9.990133, -1035.440308
10.000134, -1035.951416
10.010134, -1035.440308
10.020134, -1035.951904
10.030134, -1035.440552
10.040134, -1035.952148
10.050135, -1035.441284
10.060135, -1035.441040
10.070135, -1035.440552
10.080135, -1034.930298
10.090136, -1035.441895
10.100136, -1034.930054
10.110136, -1035.440308
10.120136, -1035.440552
10.130136, -1035.441284
10.140137, -1035.441284
10.150137, -1035.441040
10.160137, -1034.929810
10.170137, -1035.440796
10.180138, -1035.440552
10.190138, -1035.440796
10.200138, -1034.930298
10.210138, -1034.419189
10.220139, -1035.441284
10.230139, -1035.440796
10.240139, -1034.930298
10.250139, -1035.951904
10.260139, -1034.930054
10.270140, -1035.440796
10.280140, -1034.930054
10.290140, -1035.441040
10.300140, -1035.440796
10.310141, -1034.930054
10.320141, -1035.951904
10.330141, -1035.440796
10.340141, -1034.930054
10.350142, -1035.441284
10.360142, -1035.441528
10.370142, -1035.441284
10.380142, -1035.440552
10.390142, -1034.930054
10.400143, -1034.930298
10.410143, -1035.951904
10.420143, -1034.930298
10.430143, -1035.440796
10.440144, -1035.441895
10.450144, -1035.441528
10.460144, -1034.930298
10.470144, -1035.440308
10.480145, -1035.951904
10.490145, -1035.952637
10.500145, -1035.951660
10.510145, -1034.930298
10.520145, -1035.441528
10.530146, -1034.930298
10.540146, -1035.441528
10.550146, -1035.441040
10.560146, -1034.930298
10.570147, -1035.441284
10.580147, -1034.930298
10.590147, -1035.441284
10.600147, -1035.441284
10.610147, -1035.440552
10.620148, -1035.441040
10.630148, -1035.441040
10.640148, -1034.929810
10.650148, -1035.441284
10.660149, -1035.441040
10.670149, -1035.952148
10.680149, -1034.929565
10.690149, -1035.440796
10.700150, -1034.930054
10.710150, -1035.441040
10.720150, -1035.441528
10.730150, -1035.952148
10.740150, -1035.440796
10.750151, -1035.441040
10.760151, -1034.930298
10.770151, -1035.952148
10.780151, -1035.441284
10.790152, -1035.952148
10.800152, -1035.441528
10.810152, -1035.441040
10.820152, -1034.930054
10.830153, -1035.441528
10.840153, -1035.441284
10.850153, -1035.441040
10.860153, -1035.441040
10.870153, -1035.951660
10.880154, -1034.930054
10.890154, -1035.441528
10.900154, -1035.441528
10.910154, -1035.951904
10.920155, -1035.440552
10.930155, -1035.440552
10.940155, -1035.441040
10.950155, -1035.440796
10.960155, -1034.930054
10.970156, -1035.441528
10.980156, -1034.930298
10.990156, -1035.951904
11.000156, -1034.929810
11.010157, -1035.951904
11.020157, -1035.440796
