t, uk
4.790015, -0.018100
4.800015, -0.018100
4.810015, -0.017568
4.820015, -0.017036
4.830016, -0.018100
4.840016, -0.018366
4.850016, -0.018100
4.860016, -0.018366
4.870017, -0.017568
4.880017, -0.018366
4.890017, -0.017568
4.900017, -0.017834
4.910017, -0.018366
4.920018, -0.018366
4.930018, -0.017834
4.940018, -0.017568
4.950018, -0.017302
4.960019, -0.017568
4.970019, -0.018100
4.980019, -0.018366
4.990019, -0.017302
5.000020, -0.017834
5.010020, -0.017036
5.020020, -0.017834
5.030020, -0.017568
5.040020, -0.017568
5.050021, -0.017834
5.060021, -0.016769
5.070021, -0.018100
5.080021, -0.017834
5.090022, -0.018100
5.100022, -0.018100
5.110022, -0.017568
5.120022, -0.018100
5.130023, -0.017834
5.140023, -0.018100
5.150023, -0.017568
5.160023, -0.017302
5.170023, -0.018100
5.180024, -0.018100
5.190024, -0.018633
5.200024, -0.018366
5.210024, -0.018100
5.220025, -0.018100
5.230025, -0.017568
5.240025, -0.017834
5.250025, -0.017568
5.260026, -0.017834
5.270026, -0.017036
5.280026, -0.017302
5.290026, -0.017568
5.300026, -0.017568
5.310027, -0.018100
5.320027, -0.017834
5.330027, -0.018366
5.340027, -0.017834
5.350028, -0.017568
5.360028, -0.017036
5.370028, -0.017834
5.380028, -0.018100
5.390028, -0.017834
5.400029, -0.017568
5.410029, -0.017568
5.420029, -0.017834
5.430029, -0.017568
5.440030, -0.017568
5.450030, -0.017302
5.460030, -0.017834
5.470030, -0.018100
5.480031, -0.018100
5.490031, -0.018100
5.500031, -0.018100
5.510031, -0.018100
5.520031, -0.017834
5.530032, -0.018100
5.540032, -0.017834
5.550032, -0.017834
5.560032, -0.017568
5.570033, -0.018100
5.580033, -0.018100
5.590033, -0.018366
5.600033, -0.018100
5.610034, -0.017568
5.620034, -0.018100
5.630034, -0.017834
5.640034, -0.018100
5.650034, -0.018366
5.660035, -0.018100
5.670035, -0.018100
5.680035, -0.018100
5.690035, -0.017568
5.700036, -0.017302
5.710036, -0.017036
5.720036, -0.017568
5.730036, -0.017834
5.740036, -0.017302
5.750037, -0.017834
5.760037, -0.017834
5.770037, -0.018100
5.780037, -0.017834
5.790038, -0.018100
5.800038, -0.018100
5.810038, -0.017834
5.820038, -0.017834
5.830039, -0.018100
5.840039, -0.017834
5.850039, -0.018100
5.860039, -0.017834
5.870039, -0.017568
5.880040, -0.018633
5.890040, -0.018100
