t, ur
7.320073, 23.468323
7.330073, 23.979919
7.340073, 26.534485
7.350073, 23.467773
7.360074, 23.980713
7.370074, 26.024170
7.380074, 23.469116
7.390074, 25.512024
7.400074, 23.468323
7.410075, 23.979126
7.420075, 25.001282
7.430075, 23.468323
7.440075, 23.468323
7.450076, 23.468872
7.460076, 23.469116
7.470076, 26.023071
7.480076, 26.534729
7.490077, 23.468872
7.500077, 23.468323
7.510077, 26.535278
7.520077, 26.024170
7.530077, 26.024170
7.540078, 26.024170
7.550078, 23.978821
7.560078, 23.467529
7.570078, 26.534729
7.580079, 26.023621
7.590079, 26.535034
7.600079, 26.023376
7.610079, 27.045227
7.620080, 27.044983
7.630080, 26.024170
7.640080, 26.024170
7.650080, 26.023071
7.660080, 26.534180
7.670081, 26.023621
7.680081, 26.535034
7.690081, 26.534180
7.700081, 26.535034
7.710082, 26.535278
7.720082, 26.534729
7.730082, 26.534485
7.740082, 26.023071
7.750082, 26.023376
7.760083, 26.023071
7.770083, 26.536072
7.780083, 28.069519
7.790083, 26.535034
7.800084, 26.534729
7.810084, 26.022583
7.820084, 26.534485
7.830084, 29.090820
7.840085, 28.580078
7.850085, 27.045532
7.860085, 26.023071
7.870085, 26.023376
7.880085, 26.534729
7.890086, 26.535522
7.900086, 27.045227
7.910086, 29.090332
7.920086, 29.601685
7.930087, 26.534485
7.940087, 26.534729
7.950087, 27.045227
7.960087, 26.534729
7.970088, 29.089783
7.980088, 29.600342
7.990088, 29.091125
8.000088, 29.089478
8.010088, 26.535278
8.020088, 26.534729
8.030088, 26.535278
8.040089, 26.023071
8.050089, 28.579285
8.060089, 29.600586
8.070089, 26.535034
8.080090, 26.534485
8.090090, 26.535522
8.100090, 29.090820
8.110090, 29.090027
8.120090, 29.089783
8.130091, 29.088989
8.140091, 29.090027
8.150091, 29.091125
8.160091, 29.090332
8.170092, 28.579529
8.180092, 26.023926
8.190092, 26.022583
8.200092, 26.023376
8.210093, 28.577942
8.220093, 29.601135
8.230093, 29.090576
8.240093, 29.600891
8.250093, 31.134644
8.260094, 32.156738
8.270094, 28.579529
8.280094, 29.090332
8.290094, 29.089783
8.300095, 25.513123
8.310095, 29.089478
8.320095, 29.600586
8.330095, 28.579773
8.340096, 29.601929
8.350096, 31.133789
8.360096, 32.156189
8.370096, 28.069031
8.380096, 29.091125
