t, ur
7.640080, -1040.040161
7.650080, -1039.529175
7.660080, -1040.040649
7.670081, -1040.040649
7.680081, -1039.529419
7.690081, -1039.528931
7.700081, -1039.529175
7.710082, -1040.040649
7.720082, -1039.529175
7.730082, -1039.530151
7.740082, -1040.040161
7.750082, -1040.039551
7.760083, -1040.551758
7.770083, -1040.040405
7.780083, -1039.528320
7.790083, -1039.529419
7.800084, -1039.529175
7.810084, -1040.551025
7.820084, -1039.529175
7.830084, -1039.529175
7.840085, -1039.017822
7.850085, -1039.529907
7.860085, -1039.529663
7.870085, -1039.529175
7.880085, -1040.039917
7.890086, -1040.040649
7.900086, -1039.530151
7.910086, -1040.039551
7.920086, -1040.039917
7.930087, -1039.529175
7.940087, -1040.039917
7.950087, -1039.529175
7.960087, -1040.040161
7.970088, -1039.528931
7.980088, -1039.529663
7.990088, -1040.040161
8.000088, -1040.039917
8.010088, -1039.529907
8.020088, -1039.529663
8.030088, -1040.040161
8.040089, -1040.040649
8.050089, -1039.529419
8.060089, -1040.551514
8.070089, -1040.040161
8.080090, -1039.529663
8.090090, -1039.528931
8.100090, -1040.039917
8.110090, -1039.529419
8.120090, -1039.529175
8.130091, -1040.039917
8.140091, -1039.529663
8.150091, -1040.040161
8.160091, -1039.529419
8.170092, -1039.529419
8.180092, -1039.529663
8.190092, -1039.529419
8.200092, -1040.040649
8.210093, -1040.040405
8.220093, -1039.529419
8.230093, -1039.529419
8.240093, -1039.018555
8.250093, -1039.529663
8.260094, -1039.529175
8.270094, -1039.530151
8.280094, -1040.040405
8.290094, -1039.529663
8.300095, -1040.040405
8.310095, -1040.040405
8.320095, -1039.529419
8.330095, -1039.528564
8.340096, -1039.529175
8.350096, -1039.528931
8.360096, -1040.551025
8.370096, -1039.529175
8.380096, -1039.018311
8.390097, -1040.040161
8.400097, -1040.040405
8.410097, -1040.040649
8.420097, -1039.529175
8.430098, -1039.529663
8.440098, -1039.529419
8.450098, -1039.529419
8.460098, -1040.040405
8.470098, -1040.039917
8.480099, -1040.040894
8.490099, -1039.528931
8.500099, -1040.040405
8.510099, -1039.529175
8.520100, -1039.530518
8.530100, -1040.040161
8.540100, -1039.529419
8.550100, -1039.529175
8.560101, -1039.529663
8.570101, -1040.039551
8.580101, -1040.040161
8.590101, -1040.041504
8.600101, -1039.529419
8.610102, -1040.039917
8.620102, -1039.529175
8.630102, -1040.040161
8.640102, -1039.529663
8.650103, -1040.040161
8.660103, -1039.529175
8.670103, -1040.039551
8.680103, -1040.040161
8.690104, -1039.530151
8.700104, -1040.040649
8.710104, -1039.529419
8.720104, -1040.040405
8.730104, -1040.040405
8.740105, -1040.040405
8.750105, -1040.040405
8.760105, -1040.040161
8.770105, -1040.040649
8.780106, -1040.039551
8.790106, -1040.040405
8.800106, -1040.040161
8.810106, -1040.040405
8.820107, -1040.040649
8.830107, -1039.529419
8.840107, -1040.040649
8.850107, -1039.529663
8.860107, -1040.041138
8.870108, -1039.529175
8.880108, -1040.040649
8.890108, -1040.040161
8.900108, -1040.040161
8.910109, -1040.040649
8.920109, -1040.040161
8.930109, -1040.040894
8.940109, -1040.040405
8.950109, -1040.040161
8.960110, -1039.529175
8.970110, -1040.040894
8.980110, -1040.040405
8.990110, -1040.040649
9.000111, -1040.039917
9.010111, -1039.530151
9.020111, -1039.529663
9.030111, -1040.040405
9.040112, -1040.040405
9.050112, -1039.528931
9.060112, -1040.040405
9.070112, -1039.529419
9.080112, -1039.529175
9.090113, -1040.040649
9.100113, -1040.039917
9.110113, -1039.529419
9.120113, -1040.040894
9.130114, -1039.528564
9.140114, -1039.528931
9.150114, -1040.040405
9.160114, -1040.551270
9.170115, -1040.040405
9.180115, -1039.529907
9.190115, -1040.040161
9.200115, -1040.040405
9.210115, -1039.529175
9.220116, -1039.529907
9.230116, -1040.040649
9.240116, -1039.528931
9.250116, -1039.528320
9.260117, -1039.528931
9.270117, -1040.040161
9.280117, -1040.040405
9.290117, -1040.039917
9.300117, -1039.528564
9.310118, -1039.528564
9.320118, -1039.529663
9.330118, -1039.529419
9.340118, -1039.529419
9.350119, -1039.529907
9.360119, -1039.529419
9.370119, -1040.040161
9.380119, -1040.040405
9.390120, -1040.040649
9.400120, -1039.529663
9.410120, -1040.040405
9.420120, -1040.040405
9.430120, -1039.529663
9.440121, -1040.039917
9.450121, -1040.040161
9.460121, -1040.040161
9.470121, -1039.529907
9.480122, -1039.529663
9.490122, -1040.040161
9.500122, -1040.040405
9.510122, -1039.529663
9.520123, -1040.040161
9.530123, -1039.530762
9.540123, -1039.529907
9.550123, -1039.529419
9.560123, -1040.040161
9.570124, -1040.039917
9.580124, -1040.040405
9.590124, -1040.040649
9.600124, -1039.529175
9.610125, -1040.039307
9.620125, -1040.040161
9.630125, -1040.040894
9.640125, -1040.040649
9.650126, -1040.039307
9.660126, -1040.039551
9.670126, -1039.529419
9.680126, -1039.529419
9.690126, -1040.040649
9.700127, -1040.040649
9.710127, -1040.039917
9.720127, -1040.040161
9.730127, -1039.528931
9.740128, -1040.040161
